i,is_skipped,mu,est_mu,p_loss,est_p_loss,e_b,est_e_b,e_gb,est_e_gb,delay,est_delay,jitter,est_jitter,beta,correlation
6,False,0.4,0.3945934585051443,0.001,0.00084,7.0,6.461538461538462,40,39.49729513123623,100,98.92185129438457,5,6.078148705615433,0.3416649983316648,0.0700201035973359
7,False,0.4,0.3996436543447144,0.001,0.00097,7.0,7.950819672131147,40,40.10204901566895,100,98.95649016432884,5,6.043509835671173,0.3416649983316648,0.0743438491559608
8,False,0.4,0.3993327476028747,0.001,0.000678,7.0,5.557377049180328,40,40.15516200442745,100,98.93894591099507,5,6.061054089004912,0.3416649983316648,0.0627111322526238
9,False,0.4,0.398135538911363,0.001,0.00132,7.0,8.354430379746836,40,39.89664860525788,100,98.93513593901208,5,6.064864060987915,0.3416649983316648,0.0876511699833325
5,False,0.4,0.3985106672755386,0.001,0.001432,7.0,8.839506172839506,40,40.56472986748216,100,98.37001242602732,10,11.62998757397267,0.3416649983316648,0.0698852688313586
6,False,0.4,0.4058432328764929,0.001,0.000964,7.0,6.602739726027397,40,40.4078134343233,100,98.4650010298302,10,11.534998970169797,0.3416649983316648,0.0566691947674413
7,False,0.4,0.3967007824682279,0.001,0.000854,7.0,6.671875,40,40.24796913078798,100,98.34102196148234,10,11.65897803851766,0.3416649983316648,0.0541925710441191
8,False,0.4,0.4050944370813196,0.001,0.001028,7.0,6.589743589743589,40,39.94058428740624,100,98.44630696262064,10,11.55369303737936,0.3416649983316648,0.0587512330595358
9,False,0.4,0.3984540478640555,0.001,0.001004,7.0,6.783783783783784,40,39.99738745980707,100,98.36159739835942,10,11.638402601640578,0.3416649983316648,0.0586229453280474
5,False,0.4,0.4030445755112514,0.01,0.010174,2.5,2.474221789883269,20,19.76731741155485,10,9.762012521738908,1,1.2379874782610931,0.3264983164983164,0.2212518750097861
6,False,0.4,0.3976087874435077,0.01,0.010042,2.5,2.5004980079681274,20,19.83551703285628,10,9.7567640384415,1,1.243235961558499,0.3264983164983164,0.2208091798672138
7,False,0.4,0.3982319643405094,0.01,0.009296,2.5,2.4195731389901094,20,20.118816930137683,10,9.75685444247076,1,1.2431455575292407,0.3264983164983164,0.2127900428203337
8,False,0.4,0.3937507194629625,0.01,0.009678,2.5,2.491761071060762,20,19.767819121971,10,9.753442163928064,1,1.2465578360719365,0.3264983164983164,0.2178008966834541
9,False,0.4,0.3992549374535346,0.01,0.010016,2.5,2.531850353892821,20,19.91214105793451,10,9.756936286352577,1,1.2430637136474232,0.3264983164983164,0.2206727828105389
5,False,0.4,0.3998832316155451,0.01,0.010006,2.5,2.5473523421588595,20,20.16513854930725,10,9.5669713375313,3,3.4330286624686988,0.3264983164983164,0.16896934161996
6,False,0.4,0.4079570826724321,0.01,0.01019,2.5,2.5260287555775904,20,20.256847597070333,10,9.60044050739671,3,3.3995594926032897,0.3264983164983164,0.1682793967224385
7,False,0.4,0.39901879960558,0.01,0.010192,2.5,2.510344827586207,20,20.09524778671009,10,9.563682754573202,3,3.436317245426798,0.3264983164983164,0.1706967347720478
8,False,0.4,0.3962256148422526,0.01,0.009746,2.5,2.4862244897959185,20,19.862508858965278,10,9.553668505588492,3,3.446331494411508,0.3264983164983164,0.167568009359086
9,False,0.4,0.3974946501392982,0.01,0.00932,2.5,2.434691745036573,20,19.860298567682065,10,9.556488909665475,3,3.443511090334523,0.3264983164983164,0.1636268256588575
5,False,0.4,0.4044889544636902,0.01,0.01046,2.5,2.521697203471553,20,20.11548899386873,10,9.48833521747658,5,5.51166478252342,0.3264983164983164,0.1581886896342879
6,False,0.4,0.3976891456504833,0.01,0.00989,2.5,2.483676544450025,20,19.99776536312849,10,9.438890425216425,5,5.561109574783576,0.3264983164983164,0.1554907694945006
7,False,0.4,0.4037588195229019,0.01,0.010434,2.5,2.491404011461318,20,19.822683072038103,10,9.488766690893328,5,5.511233309106672,0.3264983164983164,0.1579618609687679
8,False,0.4,0.4022493970500903,0.01,0.009868,2.5,2.5007602635580333,20,20.166075949367087,10,9.467503387585928,5,5.532496612414073,0.3264983164983164,0.1543269171736282
9,False,0.4,0.4052076895422064,0.01,0.009772,2.5,2.4466700050075114,20,20.254820797576983,10,9.489243445123158,5,5.510756554876842,0.3264983164983164,0.1528760806201481
5,False,0.4,0.396443271575876,0.01,0.010214,2.5,2.51452486459872,20,19.922522339561333,10,9.205368268120369,10,10.794631731879631,0.3264983164983164,0.147610257013714
6,False,0.4,0.4080376626525499,0.01,0.01016,2.5,2.463627546071775,20,20.394465764492026,10,9.373978119360096,10,10.626021880639904,0.3264983164983164,0.1442589296207495
7,False,0.4,0.4022278753149556,0.01,0.010178,2.5,2.4982817869415808,20,19.864983534577387,10,9.2829655777382,10,10.7170344222618,0.3264983164983164,0.1460252968313598
8,False,0.4,0.394684373301874,0.01,0.009938,2.5,2.5197768762677484,20,19.640229191797346,10,9.174021752979844,10,10.825978247020156,0.3264983164983164,0.1461038963011378
9,False,0.4,0.4003924128134301,0.01,0.010226,2.5,2.51006381934217,20,19.984770549672213,10,9.258992843771413,10,10.741007156228587,0.3264983164983164,0.1466605857270924
5,False,0.4,0.4009223667883285,0.01,0.010372,2.5,2.4932692307692306,20,19.982070910556004,25,24.950111733013603,1,1.0498882669863967,0.3264983164983164,0.2308116608347514
6,False,0.4,0.3893305975891254,0.01,0.009654,2.5,2.5730277185501067,20,19.93650465356773,25,24.94675857293588,1,1.053241427064119,0.3264983164983164,0.2233710919181267
7,False,0.4,0.4023150431316749,0.01,0.010472,2.5,2.551656920077973,20,20.07776881178132,25,24.95235699249661,1,1.047643007503389,0.3264983164983164,0.2310860742934777
8,False,0.4,0.4073101246640939,0.01,0.01014,2.5,2.49507874015748,20,20.256229903536976,25,24.952208523955417,1,1.0477914760445834,0.3264983164983164,0.2275693709837908
9,False,0.4,0.3956358462116833,0.01,0.010484,2.5,2.552093476144109,20,19.531430852125325,25,24.94931794531026,1,1.0506820546897409,0.3264983164983164,0.2320397725963492
5,False,0.4,0.3989834815756035,0.01,0.009954,2.5,2.476119402985075,20,19.913893930227868,25,24.424865479928133,3,3.5751345200718667,0.3264983164983164,0.1935442358803355
6,False,0.4,0.4083305716987689,0.01,0.010248,2.5,2.5530642750373693,20,20.41347610869785,25,24.45945304114644,3,3.540546958853561,0.3264983164983164,0.1940096339979918
7,False,0.4,0.3970434076554695,0.01,0.009806,2.5,2.544369486248054,20,19.98729028978139,25,24.41982554749801,3,3.580174452501989,0.3264983164983164,0.1925931683190689
8,False,0.4,0.394371486722233,0.01,0.009472,2.5,2.4602597402597404,20,19.65365264640773,25,24.405759894851137,3,3.594240105148863,0.3264983164983164,0.1905558406934128
9,False,0.4,0.3973954134872003,0.01,0.010054,2.5,2.5414560161779574,20,19.975627094546564,25,24.420362771308483,3,3.579637228691517,0.3264983164983164,0.1949479019348031
5,False,0.4,0.3967960927763627,0.01,0.009834,2.5,2.4959390862944164,20,20.00682350544862,25,24.285749605236617,5,5.714250394763383,0.3264983164983164,0.1691646869180829
6,False,0.4,0.3963189316416312,0.01,0.01007,2.5,2.514985014985015,20,19.87275858575625,25,24.28733961140937,5,5.712660388590631,0.3264983164983164,0.1710892281747045
7,False,0.4,0.3969075184795366,0.01,0.009986,2.5,2.5332318619989853,20,19.97275592152079,25,24.29120069895821,5,5.70879930104179,0.3264983164983164,0.1702398611968164
8,False,0.4,0.3941096150505577,0.01,0.009844,2.5,2.5279917822290705,20,19.828760162601625,25,24.2756221642502,5,5.724377835749799,0.3264983164983164,0.1695016872552739
9,False,0.4,0.4057498560009701,0.01,0.01041,2.5,2.483301526717557,20,20.00827187562288,25,24.351939583501984,5,5.648060416498016,0.3264983164983164,0.1714306920665859
5,False,0.4,0.3996306637949497,0.01,0.010116,2.5,2.5052005943536404,20,20.247108199406284,25,24.10324568607771,10,10.89675431392229,0.3264983164983164,0.152101415127268
6,False,0.4,0.3962586854109328,0.01,0.009546,2.5,2.427772126144456,20,19.991646291768543,25,24.051878912932363,10,10.948121087067635,0.3264983164983164,0.148478966353866
7,False,0.4,0.4003128201708386,0.01,0.010294,2.5,2.589034205231388,20,19.989505549949545,25,24.11597836374283,10,10.88402163625717,0.3264983164983164,0.1531438957088574
8,False,0.4,0.4044623558168191,0.01,0.00994,2.5,2.5383043922369763,20,20.364218877135883,25,24.16795269752466,10,10.832047302475338,0.3264983164983164,0.1495728683922969
9,False,0.4,0.4004559193802081,0.01,0.009474,2.5,2.478806907378336,20,20.18430694076939,25,24.114707996684576,10,10.885292003315424,0.3264983164983164,0.1468521484478374
5,False,0.4,0.4016484681972909,0.01,0.00999,2.5,2.522727272727273,20,19.93362743132144,50,50.91118941568418,1,1.911182179443188,0.3264983164983164,0.0085712538880141
6,False,0.4,0.3975540541905252,0.01,0.00979,2.5,2.5128336755646816,20,20.191936807550267,50,50.90614689903041,1,1.90614669707643,0.3264983164983164,0.0089531835853983
7,False,0.4,0.3953523117302644,0.01,0.0094,2.5,2.502662406815761,20,20.25005170630817,50,50.90876992061349,1,1.908764479711777,0.3264983164983164,0.0085387643360201
8,False,0.4,0.4041658244734608,0.01,0.01052,2.5,2.526416906820365,20,20.0901235808299,50,50.91314668444685,1,1.913145878813964,0.3264983164983164,0.0086074433135212
9,False,0.4,0.3989075233019946,0.01,0.009956,2.5,2.550204918032787,20,20.145684554172615,50,50.90861498157977,1,1.9086039351604995,0.3264983164983164,0.0088036956386906
5,False,0.4,0.3965355653944349,0.01,0.009824,2.5,2.4708249496981893,20,20.04901960784314,50,49.46300460286291,3,3.5369953971370904,0.3264983164983164,0.2357987702722074
6,False,0.4,0.3981060552511627,0.01,0.009686,2.5,2.4312248995983934,20,19.95798319327731,50,49.462220647188,3,3.5377793528120023,0.3264983164983164,0.2345483946553977
7,False,0.4,0.3939176003329279,0.01,0.009996,2.5,2.530632911392405,20,19.64832728738412,50,49.45432786004368,3,3.545672139956324,0.3264983164983164,0.2384704353325477
8,False,0.4,0.4038245105705447,0.01,0.010174,2.5,2.540959040959041,20,20.20808897876643,50,49.47976759352968,3,3.5202324064703205,0.3264983164983164,0.2386040636326646
9,False,0.4,0.3972954412329071,0.01,0.00982,2.5,2.458688032048072,20,19.87239846433623,50,49.46289748862972,3,3.5371025113702785,0.3264983164983164,0.2357750570526589
5,False,0.4,0.4023751232203746,0.01,0.009904,2.5,2.5035389282103133,20,20.20028394686137,50,49.08370352169158,5,5.916296478308418,0.3264983164983164,0.1906067126502123
6,False,0.4,0.4019719561967107,0.01,0.01012,2.5,2.536340852130326,20,20.19202273419263,50,49.076121820880594,5,5.923878179119406,0.3264983164983164,0.193452039689332
7,False,0.4,0.3960453449867767,0.01,0.010078,2.5,2.488395061728395,20,19.67549934758607,50,49.04609125469023,5,5.953908745309775,0.3264983164983164,0.1941091466025199
8,False,0.4,0.3982122656755009,0.01,0.00992,2.5,2.552753474009264,20,19.878088131491378,50,49.0621135673041,5,5.9378864326958976,0.3264983164983164,0.1916081142448972
9,False,0.4,0.3908004412103385,0.01,0.009996,2.5,2.5539090444558,20,19.5697521497218,50,49.01648674252049,5,5.983513257479508,0.3264983164983164,0.1945024201125573
5,False,0.4,0.3984193492341197,0.01,0.010028,2.5,2.501996007984032,20,19.64067323971716,50,48.85576616714163,10,11.144233832858369,0.3264983164983164,0.1614877558182814
6,False,0.4,0.4038147194019296,0.01,0.01015,2.5,2.490186457311089,20,19.90221071499701,50,48.92516339125877,10,11.074836608741236,0.3264983164983164,0.1611574073245456
7,False,0.4,0.3953728772837308,0.01,0.009406,2.5,2.452033368091762,20,19.724717969379533,50,48.80322089815069,10,11.196779101849309,0.3264983164983164,0.1574488284287092
8,False,0.4,0.3994836718286016,0.01,0.009932,2.5,2.5042864346949067,20,19.722549117383064,50,48.86581346403935,10,11.134186535960652,0.3264983164983164,0.1605345892805816
9,False,0.4,0.4008750037889887,0.01,0.01029,2.5,2.552083333333333,20,20.2217125382263,50,48.88432274595533,10,11.11567725404467,0.3264983164983164,0.1631393615535813
5,False,0.4,0.4028700537125058,0.01,0.009914,2.5,2.5342535787321063,20,20.179904887180005,100,102.37427343410384,1,3.374258768063996,0.3264983164983164,-0.0643702380225287
6,False,0.4,0.4015147382945154,0.01,0.009994,2.5,2.5110552763819096,20,20.057624381875065,100,102.3621186184218,1,3.3621172241621338,0.3264983164983164,-0.0640138559590079
7,False,0.4,0.4026986942975029,0.01,0.010188,2.5,2.521782178217822,20,20.239463796080024,100,102.37434524153048,1,3.3743397535899504,0.3264983164983164,-0.0653223831409045
8,False,0.4,0.3963179723595401,0.01,0.010002,2.5,2.527033855482567,20,20.108343583435836,100,102.35974891723264,1,3.359740214159672,0.3264983164983164,-0.0638300823722211
9,False,0.4,0.3957177884867849,0.01,0.009764,2.5,2.433698903290129,20,19.72088575742325,100,102.35646276561896,1,3.356461528452769,0.3264983164983164,-0.0629199677397839
5,False,0.4,0.3996231361294505,0.01,0.009722,2.5,2.450100806451613,20,20.14548971696192,100,100.66655809946108,3,3.666550149585476,0.3264983164983164,0.0976878781340359
6,False,0.4,0.3988758144588923,0.01,0.009772,2.5,2.408082799408576,20,19.906158653361555,100,100.6552584968983,3,3.655243140408686,0.3264983164983164,0.0987254229318175
7,False,0.4,0.3955879263819542,0.01,0.009808,2.5,2.4767676767676767,20,19.70163967407705,100,100.64710583778547,3,3.6471013662261953,0.3264983164983164,0.0991283276613965
8,False,0.4,0.4001636099216288,0.01,0.00984,2.5,2.4236453201970445,20,19.795463629096723,100,100.65700893946382,3,3.6570007671569726,0.3264983164983164,0.0991075239393908
9,False,0.4,0.3941459867284792,0.01,0.00991,2.5,2.5139523084728563,20,19.92443582150516,100,100.6401740500946,3,3.6401667094620223,0.3264983164983164,0.099980427203052
5,False,0.4,0.3965179336318231,0.01,0.010128,2.5,2.4714494875549047,20,19.617253098760496,100,98.96044838483849,5,6.039551615161514,0.3264983164983164,0.2366029229784801
6,False,0.4,0.3974496248378742,0.01,0.010028,2.5,2.498256103637269,20,19.989026620605568,100,98.96867103302304,5,6.031328966976972,0.3264983164983164,0.2347350768672557
7,False,0.4,0.4047494000630237,0.01,0.009896,2.5,2.537435897435897,20,20.26210941450096,100,98.9857692141106,5,6.01423078588941,0.3264983164983164,0.2330601089210295
8,False,0.4,0.3957243667056572,0.01,0.010018,2.5,2.532355915065723,20,19.82189840113337,100,98.94624027723314,5,6.053759722766856,0.3264983164983164,0.2366835579583545
9,False,0.4,0.4057382349612816,0.01,0.010288,2.5,2.48023143683703,20,19.924779200158778,100,99.00221561187666,5,5.997784388123336,0.3264983164983164,0.2359261916883021
5,False,0.4,0.3945102586687569,0.01,0.010008,2.5,2.5336708860759494,20,19.884024030139496,100,98.32506790028252,10,11.67493209971748,0.3264983164983164,0.1830543719842952
6,False,0.4,0.3977284433393458,0.01,0.009842,2.5,2.5184237461617194,20,19.986500203004468,100,98.3633213655328,10,11.636678634467202,0.3264983164983164,0.1806672576521576
7,False,0.4,0.4017758652039517,0.01,0.01006,2.5,2.4753937007874014,20,19.89465786314526,100,98.40540893816318,10,11.594591061836825,0.3264983164983164,0.1820156700210818
8,False,0.4,0.3969805084608795,0.01,0.010032,2.5,2.5709892362890825,20,19.90266383064925,100,98.34943274882949,10,11.650567251170514,0.3264983164983164,0.1829862297378214
9,False,0.4,0.3945499066598782,0.01,0.010072,2.5,2.523046092184369,20,19.854412362749084,100,98.32919568081704,10,11.670804319182947,0.3264983164983164,0.1835699277865014
5,False,0.4,0.4022361603490592,0.01,0.00991,2.5,2.468858993522671,30,30.234588521105376,10,9.761367166147332,1,1.2386328338526678,0.3264983164983164,0.2183674836855799
6,False,0.4,0.3961162225255862,0.01,0.009624,2.5,2.477857878475798,30,29.756067961165048,10,9.755101781816288,1,1.244898218183712,0.3264983164983164,0.2166271456224159
7,False,0.4,0.4030729518030919,0.01,0.009812,2.5,2.4591478696741853,30,30.282094081942336,10,9.762296579163106,1,1.237703420836894,0.3264983164983164,0.2171340115681716
8,False,0.4,0.407759477610131,0.01,0.010088,2.5,2.5132037867463874,30,30.850351574442065,10,9.768144614466186,1,1.231855385533814,0.3264983164983164,0.2184477279707269
9,False,0.4,0.3993568312925225,0.01,0.010524,2.5,2.604950495049505,30,29.95860500379075,10,9.758760312719607,1,1.241239687280391,0.3264983164983164,0.2257015675924714
5,False,0.4,0.4035142298430758,0.01,0.009968,2.5,2.4734491315136475,30,29.951417004048583,10,9.58112525959991,3,3.4188747404000903,0.3264983164983164,0.1677239871156247
6,False,0.4,0.4002129555359347,0.01,0.010122,2.5,2.51166253101737,30,29.9850136239782,10,9.568223091625612,3,3.4317769083743883,0.3264983164983164,0.1699720721597744
7,False,0.4,0.4088965446131264,0.01,0.010762,2.5,2.5274776890558948,30,30.002670226969293,10,9.603020749400612,3,3.3969792505993865,0.3264983164983164,0.1730780640063673
8,False,0.4,0.3988096440241868,0.01,0.009708,2.5,2.4803270311701584,30,29.892370572207085,10,9.56558702850919,3,3.4344129714908096,0.3264983164983164,0.1665361413211744
9,False,0.4,0.3982766458234421,0.01,0.01007,2.5,2.452508524111057,30,29.706600361663654,10,9.561863405281406,3,3.4381365947185945,0.3264983164983164,0.1698968848189806
5,False,0.4,0.4088375120267135,0.01,0.010536,2.5,2.5635036496350363,30,30.306412945759664,10,9.520146985214195,5,5.479853014785803,0.3264983164983164,0.1576514382000952
6,False,0.4,0.3899484338341887,0.01,0.009428,2.5,2.5168179391350773,30,29.77277632187452,10,9.384000245030672,5,5.615999754969328,0.3264983164983164,0.1538569536990504
7,False,0.4,0.397696073182607,0.01,0.010038,2.5,2.482195845697329,30,30.05832951595664,10,9.435526885266086,5,5.564473114733914,0.3264983164983164,0.156941526060646
8,False,0.4,0.3959128577461914,0.01,0.010262,2.5,2.57064128256513,30,29.466837118363664,10,9.42723079147152,5,5.572769208528479,0.3264983164983164,0.1589000924537081
9,False,0.4,0.3866073087768342,0.01,0.009848,2.5,2.4982242516489093,30,29.21245421245421,10,9.360792767593049,5,5.639207232406953,0.3264983164983164,0.1581220911463269
5,False,0.4,0.4046820783564455,0.01,0.009756,2.5,2.463636363636364,30,30.171209155247706,10,9.32010523080868,10,10.67989476919132,0.3264983164983164,0.1423434148264565
6,False,0.4,0.4047101727292185,0.01,0.009548,2.5,2.396586345381526,30,30.589590964590965,10,9.32120480257406,10,10.67879519742594,0.3264983164983164,0.1407660938125849
7,False,0.4,0.3955033028301315,0.01,0.00994,2.5,2.49372804816859,30,29.88186813186813,10,9.18874383978512,10,10.81125616021488,0.3264983164983164,0.1458411033379045
8,False,0.4,0.3947518309210553,0.01,0.009788,2.5,2.4893184130213637,30,29.59479103573592,10,9.165084828245664,10,10.834915171754336,0.3264983164983164,0.1451279267024834
9,False,0.4,0.4026390034114242,0.01,0.010384,2.5,2.5094248429192847,30,29.860461630695443,10,9.291873291498831,10,10.708126708501169,0.3264983164983164,0.1472599511072474
5,False,0.4,0.401937031326723,0.01,0.010238,2.5,2.456333973128599,30,29.53831303831304,25,24.95233186836997,1,1.0476681316300294,0.3264983164983164,0.2280585380903027
6,False,0.4,0.3985752970657182,0.01,0.01032,2.5,2.479577126381548,30,29.5521426430926,25,24.94807640362804,1,1.0519235963719638,0.3264983164983164,0.2305145869121379
7,False,0.4,0.4023021018751805,0.01,0.010122,2.5,2.5470558631102165,30,29.92410580102194,25,24.949021492839787,1,1.0509785071602131,0.3264983164983164,0.2285621506125348
8,False,0.4,0.3993300184467176,0.01,0.010122,2.5,2.527972027972028,30,29.918861640932487,25,24.94816351041389,1,1.0518364895861048,0.3264983164983164,0.228687583850412
9,False,0.4,0.4014052345694979,0.01,0.010272,2.5,2.5476190476190474,30,30.115372953305037,25,24.94977910496629,1,1.0502208950337106,0.3264983164983164,0.229837342687002
5,False,0.4,0.3973118170985398,0.01,0.00974,2.5,2.394296951819076,30,29.39205139698192,25,24.419446589413575,3,3.580553410586422,0.3264983164983164,0.1919417252415046
6,False,0.4,0.4072145576218994,0.01,0.010168,2.5,2.498280098280098,30,30.17472675550232,25,24.454404680521566,3,3.545595319478433,0.3264983164983164,0.1936881280006853
7,False,0.4,0.3989188665262579,0.01,0.009558,2.5,2.4634020618556702,30,29.720625846246428,25,24.42243498610238,3,3.577565013897619,0.3264983164983164,0.1901392291040883
8,False,0.4,0.3942821123576437,0.01,0.010054,2.5,2.494789081885856,30,29.58299226921328,25,24.410649822367763,3,3.5893501776322374,0.3264983164983164,0.1956949672188833
9,False,0.4,0.4087734895938573,0.01,0.0102,2.5,2.4343675417661097,30,30.14034564958284,25,24.461744007720476,3,3.538255992279528,0.3264983164983164,0.1932494067806191
5,False,0.4,0.3987079889417746,0.01,0.009606,2.5,2.420866935483871,30,30.079067641681903,25,24.299090481410104,5,5.700909518589896,0.3264983164983164,0.1667292322896945
6,False,0.4,0.4000913007734307,0.01,0.009866,2.5,2.515553289138195,30,30.207716943724265,25,24.310359314495443,5,5.689640685504557,0.3264983164983164,0.1685473983092545
7,False,0.4,0.3959036577802827,0.01,0.009946,2.5,2.509081735620585,30,29.898245614035087,25,24.284828809132108,5,5.715171190867892,0.3264983164983164,0.1700504492109425
8,False,0.4,0.3923933584223023,0.01,0.009392,2.5,2.438213914849429,30,29.754133496631965,25,24.25942761147908,5,5.7405723885209206,0.3264983164983164,0.1662455715770538
9,False,0.4,0.4117148977447256,0.01,0.01032,2.5,2.4571428571428573,30,30.44881183679569,25,24.39509433340511,5,5.604905666594892,0.3264983164983164,0.1687916666316749
5,False,0.4,0.4027257281504363,0.01,0.010026,2.5,2.474333662388944,30,29.97654135338346,25,24.15068988281458,10,10.84931011718542,0.3264983164983164,0.1505131822769969
6,False,0.4,0.3949692342177696,0.01,0.009614,2.5,2.475283213182286,30,29.8513431013431,25,24.03298910000048,10,10.967010899999522,0.3264983164983164,0.1494155348454661
7,False,0.4,0.3992460305428378,0.01,0.01057,2.5,2.5130765572990965,30,29.488354732756047,25,24.10488407231096,10,10.895115927689044,0.3264983164983164,0.155282363636677
8,False,0.4,0.3998387885301473,0.01,0.009996,2.5,2.5383443372270187,30,30.29093970003061,25,24.113422296148293,10,10.886577703851708,0.3264983164983164,0.1508686911202729
9,False,0.4,0.4013206148051911,0.01,0.010158,2.5,2.5356964553170243,30,29.94903498190591,25,24.126537678731268,10,10.873462321268732,0.3264983164983164,0.1519700870902695
5,False,0.4,0.400520027314566,0.01,0.010052,2.5,2.4362578768783325,30,29.54941123863467,50,50.911530626532574,1,1.9115299281843503,0.3264983164983164,0.008562271587326
6,False,0.4,0.4072318753623715,0.01,0.009994,2.5,2.4543222003929275,30,30.08671641791045,50,50.91489133904573,1,1.914888835459891,0.3264983164983164,0.0082317031659976
7,False,0.4,0.4007625182093147,0.01,0.010122,2.5,2.521674140508221,30,30.01255863216825,50,50.91065355779293,1,1.9106401970711888,0.3264983164983164,0.0086748440104656
8,False,0.4,0.3940622582085361,0.01,0.009994,2.5,2.5547034764826178,30,29.88082107843137,50,50.901112296864255,1,1.9011065093224389,0.3264983164983164,0.0095454779242278
9,False,0.4,0.4042461197787233,0.01,0.010108,2.5,2.540975364504776,30,30.264710331266077,50,50.91504446946659,1,1.9150198078069491,0.3264983164983164,0.0082517878092502
5,False,0.4,0.4001438581461696,0.01,0.010136,2.5,2.541624874623872,30,29.906976744186046,50,49.46400616768659,3,3.535993832313409,0.3264983164983164,0.2399667831797422
6,False,0.4,0.403196616345443,0.01,0.009828,2.5,2.461923847695391,30,29.7137540934802,50,49.4807873786033,3,3.519212621396697,0.3264983164983164,0.2339114946916244
7,False,0.4,0.4010745974300996,0.01,0.010234,2.5,2.563627254509018,30,29.869826937547028,50,49.4761106651947,3,3.523889334805297,0.3264983164983164,0.2395948825052159
8,False,0.4,0.3998804023491241,0.01,0.010014,2.5,2.496011964107677,30,30.15968307176596,50,49.46756051761196,3,3.5324394823880425,0.3264983164983164,0.2381155018544534
9,False,0.4,0.3965475106085179,0.01,0.009758,2.5,2.475393201420599,30,30.266533066132265,50,49.45672640636207,3,3.543273593637928,0.3264983164983164,0.2361381935824199
5,False,0.4,0.4070551347813175,0.01,0.010026,2.5,2.4597644749754664,30,29.996575852315026,50,49.114399491951325,5,5.885600508048675,0.3264983164983164,0.1905341191340854
6,False,0.4,0.3984567683031521,0.01,0.00987,2.5,2.5703125,30,30.441666666666663,50,49.06090426226125,5,5.9390957377387465,0.3264983164983164,0.1913845073774916
7,False,0.4,0.4019124265324953,0.01,0.009426,2.5,2.4256304683479155,30,30.97759103641457,50,49.07785533374099,5,5.922144666259008,0.3264983164983164,0.1864767143980441
8,False,0.4,0.4017005442226343,0.01,0.009964,2.5,2.502260170768458,30,30.358625954198477,50,49.07986960795545,5,5.920130392044548,0.3264983164983164,0.1913951212744429
9,False,0.4,0.4051864773626658,0.01,0.009424,2.5,2.402855685874554,30,30.25082906240579,50,49.09692557166798,5,5.903074428332019,0.3264983164983164,0.1856862109046889
5,False,0.4,0.4037510863194486,0.01,0.01042,2.5,2.5439453125,30,30.095209400421812,50,48.928195962693465,10,11.071804037306537,0.3264983164983164,0.1632538510336064
6,False,0.4,0.3995240875145692,0.01,0.009902,2.5,2.434119960668633,30,29.77329519795273,50,48.868322920910224,10,11.131677079089776,0.3264983164983164,0.1602671291854925
7,False,0.4,0.4050776373046946,0.01,0.010012,2.5,2.4575355915562103,30,29.85571768910065,50,48.93369203419244,10,11.06630796580756,0.3264983164983164,0.1601009108754661
8,False,0.4,0.3989269293858125,0.01,0.009944,2.5,2.486,30,29.647200120102088,50,48.85389331861224,10,11.146106681387757,0.3264983164983164,0.1610426626335423
9,False,0.4,0.3989168325435237,0.01,0.01031,2.5,2.51586139580283,30,29.449798597642847,50,48.85823408944908,10,11.141765910550925,0.3264983164983164,0.1637871235881954
5,False,0.4,0.3994602052916851,0.01,0.009994,2.5,2.479900744416873,30,29.973321206609064,100,102.36788181411308,1,3.367879886117919,0.3264983164983164,-0.064328164631279
6,False,0.4,0.4049816932667976,0.01,0.009654,2.5,2.430513595166163,30,30.84694662359637,100,102.37491599922876,1,3.3749123460738275,0.3264983164983164,-0.0635915143919875
7,False,0.4,0.4036607480395348,0.01,0.010694,2.5,2.5174199623352167,30,29.7884529315232,100,102.37389214232296,1,3.3738919055736005,0.3264983164983164,-0.0669060275859108
8,False,0.4,0.3946252453534301,0.01,0.009592,2.5,2.481117434040352,30,29.87616572389543,100,102.36092176634963,1,3.3609126701476555,0.3264983164983164,-0.0624987133279495
9,False,0.4,0.3984493837734759,0.01,0.009942,2.5,2.5195134313228587,30,29.660751879699248,100,102.36627121210404,1,3.3662696610546448,0.3264983164983164,-0.0640395363421426
5,False,0.4,0.4030750526107451,0.01,0.009708,2.5,2.43186372745491,30,30.345294207085296,100,100.66187565475964,3,3.6618403105087225,0.3264983164983164,0.0981908159400639
6,False,0.4,0.4044941323350862,0.01,0.009998,2.5,2.4995,30,30.118080625752107,100,100.68040460155972,3,3.6803827671223104,0.3264983164983164,0.0985931812612366
7,False,0.4,0.3964427603953117,0.01,0.009794,2.5,2.484525621511923,30,30.122774708410063,100,100.64798359528577,3,3.6479360008064106,0.3264983164983164,0.0990945535095692
8,False,0.4,0.3918981402025969,0.01,0.009462,2.5,2.462779802186361,30,30.05962521294719,100,100.63066616499091,3,3.630632492120384,0.3264983164983164,0.0980151068496386
9,False,0.4,0.3964072243353688,0.01,0.009902,2.5,2.513197969543147,30,29.965032829439608,100,100.6503765232835,3,3.650364645101973,0.3264983164983164,0.0994472254187702
5,False,0.4,0.403449974561283,0.01,0.009384,2.5,2.4616998950682056,30,30.43899466869764,100,98.98552908064153,5,6.014470919358487,0.3264983164983164,0.2269385263651951
