no,seq,time_epoch,retransmission,out_of_order
222,133459,1716238932.138026000,,
224,60804,1716238932.141564000,1,
225,134780,1716238932.141564000,,
228,136101,1716238932.141736000,,
230,138743,1716238932.141815000,,
237,62125,1716238932.150778000,1,
238,140064,1716238932.150778000,,
241,141385,1716238932.151986000,,
243,142706,1716238932.152115000,,
247,63446,1716238932.160293000,1,
249,144027,1716238932.160293000,,
254,145348,1716238932.161252000,,
260,64767,1716238932.169326000,1,
261,147990,1716238932.169326000,,
264,149311,1716238932.170764000,,
266,150632,1716238932.170862000,,
271,66088,1716238932.178630000,1,
272,151953,1716238932.178630000,,
275,153274,1716238932.180220000,,
277,154595,1716238932.180251000,,
283,67409,1716238932.189359000,1,
285,155916,1716238932.189519000,,
287,157237,1716238932.189601000,,
290,158558,1716238932.189743000,,
297,68730,1716238932.198375000,1,
298,159879,1716238932.198375000,,
301,161200,1716238932.199817000,,
303,162521,1716238932.199933000,,
305,105718,1716238932.208866000,1,
307,163842,1716238932.208931000,,
309,165163,1716238932.209023000,,
311,166484,1716238932.209138000,,
313,167805,1716238932.209297000,,
315,169126,1716238932.209358000,,
317,170447,1716238932.209547000,,
319,171768,1716238932.209603000,,
321,173089,1716238932.209744000,,
323,174410,1716238932.209809000,,
325,175731,1716238932.210017000,,
327,177052,1716238932.210073000,,
329,178373,1716238932.210182000,,
331,179694,1716238932.210401000,,
333,181015,1716238932.210425000,,
335,182336,1716238932.210502000,,
337,183657,1716238932.210643000,,
339,184978,1716238932.210802000,,
341,187620,1716238932.211013000,,
343,188941,1716238932.211155000,,
345,190262,1716238932.211290000,,
347,191583,1716238932.211500000,,
349,192904,1716238932.211534000,,
351,194225,1716238932.211623000,,
353,195546,1716238932.211723000,,
355,196867,1716238932.211852000,,
357,198481,1716238932.212024000,,
359,199802,1716238932.212264000,,
361,108360,1716238932.219708000,1,
363,201123,1716238932.219901000,,
365,202444,1716238932.220242000,,
367,203765,1716238932.220348000,,
369,205086,1716238932.220454000,,
371,206407,1716238932.220576000,,
373,207728,1716238932.220740000,,
375,120249,1716238932.229300000,1,
377,209049,1716238932.229532000,,
379,210370,1716238932.229658000,,
381,211691,1716238932.229733000,,
383,213012,1716238932.229886000,,
385,214333,1716238932.229996000,,
387,215654,1716238932.230126000,,
389,216975,1716238932.230204000,,
391,218296,1716238932.230339000,,
393,219617,1716238932.231133000,,
395,220938,1716238932.231263000,,
397,222259,1716238932.231443000,,
399,121570,1716238932.241473000,1,
400,223580,1716238932.241473000,,
403,224901,1716238932.241614000,,
405,226222,1716238932.241710000,,
407,122891,1716238932.251941000,1,
409,227543,1716238932.252047000,,
411,228864,1716238932.252974000,,
413,230185,1716238932.253125000,,
415,125533,1716238932.262639000,1,
417,231506,1716238932.262728000,,
419,232827,1716238932.263793000,,
421,234148,1716238932.263905000,,
423,235469,1716238932.264012000,,
425,236790,1716238932.273693000,,
426,186299,1716238932.273693000,1,
429,238111,1716238932.283417000,,
431,240753,1716238932.292995000,,
433,243395,1716238932.294069000,,
435,246037,1716238932.302455000,,
437,248679,1716238932.303569000,,
439,250000,1716238932.303677000,,
441,251321,1716238932.303775000,,
443,252642,1716238932.303881000,,
445,253963,1716238932.304012000,,
447,255284,1716238932.304873000,,
449,256605,1716238932.311739000,,
451,257926,1716238932.311801000,,
453,259247,1716238932.313345000,,
455,261889,1716238932.313603000,,
457,263210,1716238932.313855000,,
459,264531,1716238932.313950000,,
461,265852,1716238932.314045000,,
463,267173,1716238932.314179000,,
465,268494,1716238932.314233000,,
467,269815,1716238932.315427000,,
469,271136,1716238932.315513000,,
471,272457,1716238932.315658000,,
473,273778,1716238932.315803000,,
474,275099,1716238932.315803000,,
477,276420,1716238932.316601000,,
479,277741,1716238932.321214000,,
481,279062,1716238932.321275000,,
483,280383,1716238932.323287000,,
484,283025,1716238932.323287000,,
487,284346,1716238932.323428000,,
489,285667,1716238932.323543000,,
491,286988,1716238932.323659000,,
493,288309,1716238932.323762000,,
495,289630,1716238932.323875000,,
497,290951,1716238932.324599000,,
499,292272,1716238932.324723000,,
501,293593,1716238932.324848000,,
503,294914,1716238932.324949000,,
505,296235,1716238932.325053000,,
507,297556,1716238932.325147000,,
509,298877,1716238932.325789000,,
511,300198,1716238932.325868000,,
513,301519,1716238932.325952000,,
515,302840,1716238932.326166000,,
516,304161,1716238932.326166000,,
519,305482,1716238932.326243000,,
521,306803,1716238932.326452000,,
523,308124,1716238932.326998000,,
525,309445,1716238932.327237000,,
527,312087,1716238932.327331000,,
529,313408,1716238932.332594000,,
531,314729,1716238932.332658000,,
533,316050,1716238932.341508000,,
535,318692,1716238932.341631000,,
537,320013,1716238932.341766000,,
539,321334,1716238932.341896000,,
541,322655,1716238932.342025000,,
543,325297,1716238932.342183000,,
545,326618,1716238932.342261000,,
547,327939,1716238932.342392000,,
549,329260,1716238932.342520000,,
551,331902,1716238932.342726000,,
552,343791,1716238932.342726000,,
555,350396,1716238932.348925000,,
557,353038,1716238932.353819000,,
559,355680,1716238932.354689000,,
561,357001,1716238932.354817000,,
563,358322,1716238932.354948000,,
565,359643,1716238932.355079000,,
567,360964,1716238932.355204000,,
569,362285,1716238932.355367000,,
571,363606,1716238932.355394000,,
573,364927,1716238932.355466000,,
575,366248,1716238932.355631000,,
577,367569,1716238932.355825000,,
579,368890,1716238932.355924000,,
581,330581,1716238932.358021000,1,
583,370211,1716238932.364835000,,
585,371532,1716238932.364950000,,
587,372853,1716238932.367491000,,
588,374174,1716238932.367491000,,
591,375495,1716238932.367649000,,
593,333223,1716238932.367678000,1,
595,376816,1716238932.367809000,,
597,378137,1716238932.374637000,,
599,380779,1716238932.378611000,,
601,383421,1716238932.379571000,,
603,334544,1716238932.379669000,1,
605,384742,1716238932.379758000,,
607,386063,1716238932.379897000,,
609,387384,1716238932.384152000,,
611,388705,1716238932.387703000,,
613,390026,1716238932.390245000,,
614,335865,1716238932.390245000,1,
617,391347,1716238932.391149000,,
619,392668,1716238932.391282000,,
621,393989,1716238932.391382000,,
623,395310,1716238932.392996000,,
625,396631,1716238932.397535000,,
627,397952,1716238932.399605000,,
629,337186,1716238932.401760000,1,
630,399273,1716238932.401760000,,
631,400594,1716238932.401760000,,
635,401915,1716238932.402009000,,
637,404557,1716238932.402020000,,
639,405878,1716238932.406808000,,
641,407199,1716238932.409220000,,
643,338507,1716238932.412531000,1,
644,408520,1716238932.412531000,,
647,409841,1716238932.413821000,,
649,412483,1716238932.413899000,,
651,413804,1716238932.414101000,,
653,415125,1716238932.415943000,,
655,416446,1716238932.418326000,,
657,339828,1716238932.422242000,1,
659,417767,1716238932.423317000,,
661,419088,1716238932.423573000,,
662,420409,1716238932.423573000,,
665,423051,1716238932.423766000,,
667,424372,1716238932.425746000,,
669,425693,1716238932.427486000,,
671,341149,1716238932.431523000,1,
673,427014,1716238932.432926000,,
674,428335,1716238932.432927000,,
677,429656,1716238932.433632000,,
679,430977,1716238932.433754000,,
681,432298,1716238932.433878000,,
683,433619,1716238932.435009000,,
685,434940,1716238932.436686000,,
687,342470,1716238932.441646000,1,
688,436261,1716238932.441646000,,
691,437582,1716238932.443032000,,
693,440224,1716238932.443120000,,
695,442866,1716238932.443215000,,
697,444187,1716238932.443777000,,
699,445508,1716238932.445776000,,
701,345112,1716238932.452006000,1,
702,446829,1716238932.452007000,,
705,449471,1716238932.452742000,,
707,450792,1716238932.452865000,,
709,452113,1716238932.452906000,,
711,453434,1716238932.453015000,,
713,454755,1716238932.455411000,,
715,346433,1716238932.463771000,1,
717,456076,1716238932.465151000,,
718,458718,1716238932.465151000,,
721,460039,1716238932.465212000,,
723,461360,1716238932.465433000,,
725,464002,1716238932.465539000,,
727,347754,1716238932.473322000,1,
728,465323,1716238932.473322000,,
731,466644,1716238932.475902000,,
733,469286,1716238932.476928000,,
735,471928,1716238932.477055000,,
737,349075,1716238932.483021000,1,
738,473249,1716238932.483022000,,
741,474570,1716238932.483288000,,
743,475891,1716238932.485146000,,
745,477212,1716238932.486279000,,
747,478826,1716238932.493274000,,
749,481468,1716238932.493423000,,
751,482789,1716238932.493540000,,
753,484110,1716238932.493676000,,
755,485431,1716238932.495499000,,
757,486752,1716238932.495543000,,
759,488073,1716238932.497151000,,
761,489394,1716238932.497595000,,
763,490715,1716238932.509203000,,
765,492036,1716238932.510269000,,
767,493357,1716238932.510318000,,
769,494678,1716238932.510490000,,
771,495999,1716238932.510620000,,
773,497320,1716238932.510818000,,
775,498641,1716238932.510836000,,
777,499962,1716238932.510947000,,
779,501283,1716238932.511047000,,
781,502604,1716238932.511170000,,
783,503925,1716238932.511276000,,
785,505246,1716238932.511411000,,
787,506567,1716238932.511495000,,
789,507888,1716238932.511637000,,
791,509209,1716238932.511807000,,
793,510530,1716238932.511904000,,
795,513172,1716238932.514473000,,
797,514493,1716238932.518507000,,
799,515814,1716238932.518525000,,
801,517135,1716238932.520929000,,
803,521098,1716238932.521133000,,
805,522419,1716238932.521271000,,
807,523740,1716238932.521368000,,
809,525061,1716238932.521907000,,
811,526382,1716238932.522101000,,
813,527703,1716238932.522193000,,
816,529024,1716238932.522284000,,
819,530345,1716238932.522394000,,
821,531666,1716238932.522507000,,
828,532987,1716238932.523691000,,
830,534308,1716238932.523832000,,
832,535629,1716238932.524030000,,
834,538271,1716238932.524731000,,
836,539592,1716238932.528545000,,
838,511851,1716238932.529122000,1,
840,540913,1716238932.531270000,,
844,542234,1716238932.532527000,,
846,543555,1716238932.532627000,,
848,544876,1716238932.532825000,,
850,546197,1716238932.532924000,,
852,547518,1716238932.533188000,,
854,548839,1716238932.533288000,,
856,550160,1716238932.533416000,,
858,551481,1716238932.535005000,,
860,552802,1716238932.537932000,,
862,554123,1716238932.539007000,,
864,555444,1716238932.540014000,,
866,556765,1716238932.540154000,,
868,558086,1716238932.543743000,,
870,559407,1716238932.543824000,,
872,560728,1716238932.543913000,,
874,562049,1716238932.544017000,,
876,563370,1716238932.544105000,,
878,564691,1716238932.544206000,,
880,566012,1716238932.544396000,,
882,567333,1716238932.544506000,,
884,568654,1716238932.544562000,,
886,569975,1716238932.544668000,,
888,571296,1716238932.547254000,,
890,572617,1716238932.549019000,,
892,573938,1716238932.549868000,,
894,575259,1716238932.549990000,,
896,576580,1716238932.553267000,,
898,579222,1716238932.554733000,,
900,580543,1716238932.555650000,,
902,581864,1716238932.555747000,,
904,583185,1716238932.555946000,,
906,584506,1716238932.556085000,,
908,585827,1716238932.556150000,,
910,587148,1716238932.556262000,,
912,588469,1716238932.556352000,,
914,589790,1716238932.556465000,,
916,591111,1716238932.556903000,,
918,592432,1716238932.558799000,,
920,593753,1716238932.559123000,,
922,595074,1716238932.559209000,,
924,596395,1716238932.562974000,,
926,599037,1716238932.565236000,,
927,600358,1716238932.565236000,,
930,601679,1716238932.565759000,,
932,603000,1716238932.566543000,,
934,604321,1716238932.567833000,,
936,606963,1716238932.568614000,,
938,608284,1716238932.568691000,,
940,609605,1716238932.568817000,,
942,610926,1716238932.568942000,,
944,612247,1716238932.569054000,,
946,613568,1716238932.569186000,,
948,614889,1716238932.569306000,,
950,616210,1716238932.572772000,,
952,618852,1716238932.576141000,,
954,621494,1716238932.576197000,,
956,622815,1716238932.576312000,,
958,624136,1716238932.576462000,,
960,625457,1716238932.577419000,,
962,626778,1716238932.577518000,,
964,628099,1716238932.579589000,,
966,630741,1716238932.580649000,,
968,632062,1716238932.580804000,,
970,633383,1716238932.580901000,,
972,634704,1716238932.580945000,,
973,636025,1716238932.581077000,,
975,637346,1716238932.584357000,,
977,639988,1716238932.590368000,,
979,642630,1716238932.590502000,,
981,643951,1716238932.590607000,,
983,645272,1716238932.590729000,,
985,646593,1716238932.590827000,,
987,647914,1716238932.591000000,,
989,649235,1716238932.591083000,,
991,650556,1716238932.591220000,,
993,651877,1716238932.591935000,,
995,653198,1716238932.592139000,,
997,654519,1716238932.592289000,,
999,655840,1716238932.592374000,,
1001,658482,1716238932.594043000,,
1003,661124,1716238932.603541000,,
1005,663766,1716238932.604892000,,
1006,665087,1716238932.604893000,,
1009,666408,1716238932.604941000,,
1011,667729,1716238932.605051000,,
1013,669050,1716238932.605174000,,
1015,670371,1716238932.605281000,,
1017,671692,1716238932.605351000,,
1019,673013,1716238932.605464000,,
1021,674334,1716238932.605629000,,
1023,675655,1716238932.605726000,,
1025,676976,1716238932.605836000,,
1027,678297,1716238932.605930000,,
1029,679618,1716238932.606144000,,
1031,680939,1716238932.606203000,,
1033,682260,1716238932.606342000,,
1035,683581,1716238932.612526000,,
1037,686223,1716238932.616097000,,
1039,688865,1716238932.616199000,,
1041,690186,1716238932.616285000,,
1042,691507,1716238932.616375000,,
1044,692828,1716238932.616472000,,
1046,694149,1716238932.616595000,,
1048,695470,1716238932.616792000,,
1050,696791,1716238932.616877000,,
1052,698112,1716238932.617044000,,
1054,699433,1716238932.617152000,,
1056,700754,1716238932.617240000,,
1058,706038,1716238932.621659000,,
1060,708680,1716238932.626101000,,
1062,711322,1716238932.626300000,,
1064,712643,1716238932.626385000,,
1066,713964,1716238932.626520000,,
1068,715285,1716238932.626619000,,
1070,716606,1716238932.626754000,,
1072,717927,1716238932.626829000,,
1074,719248,1716238932.627515000,,
1076,720569,1716238932.627671000,,
1078,721890,1716238932.627780000,,
1080,723211,1716238932.627895000,,
1082,724532,1716238932.628003000,,
1084,725853,1716238932.630687000,,
1086,727174,1716238932.635530000,,
1087,702075,1716238932.635531000,1,
1090,728495,1716238932.638585000,,
1092,731137,1716238932.638658000,,
1094,732458,1716238932.638827000,,
1096,733779,1716238932.638871000,,
1098,735100,1716238932.638952000,,
1100,736421,1716238932.641035000,,
1102,737742,1716238932.645041000,,
1104,703396,1716238932.645655000,1,
1106,739063,1716238932.645776000,,
1108,740384,1716238932.648399000,,
1110,743026,1716238932.649345000,,
1112,745668,1716238932.649373000,,
1114,746989,1716238932.650478000,,
1116,748310,1716238932.654422000,,
1118,704717,1716238932.655482000,1,
1119,749631,1716238932.655482000,,
1122,750952,1716238932.655537000,,
1124,752273,1716238932.657893000,,
1126,753594,1716238932.659340000,,
1128,756236,1716238932.660123000,,
1130,757557,1716238932.663478000,,
1132,758878,1716238932.665059000,,
1134,760199,1716238932.665397000,,
1136,761520,1716238932.665510000,,
1138,762841,1716238932.665594000,,
1140,764162,1716238932.665731000,,
1142,765483,1716238932.667141000,,
1144,768125,1716238932.669423000,,
1146,769446,1716238932.669650000,,
1148,772088,1716238932.669752000,,
1150,773409,1716238932.669877000,,
1152,774730,1716238932.676531000,,
1153,776051,1716238932.676531000,,
1156,777372,1716238932.676608000,,
1158,778693,1716238932.676807000,,
1159,780014,1716238932.676807000,,
1162,781335,1716238932.676972000,,
1164,782656,1716238932.676998000,,
1166,783977,1716238932.677092000,,
1168,785298,1716238932.679806000,,
1169,786619,1716238932.679806000,,
1172,787940,1716238932.679853000,,
1174,789261,1716238932.680063000,,
1176,791903,1716238932.680156000,,
1178,793224,1716238932.688300000,,
1179,794545,1716238932.688300000,,
1182,795866,1716238932.688726000,,
1184,797187,1716238932.688881000,,
1186,798508,1716238932.689033000,,
1188,799829,1716238932.689219000,,
1190,801150,1716238932.689318000,,
1191,802471,1716238932.689389000,,
1193,803792,1716238932.690439000,,
1195,805113,1716238932.690590000,,
1197,806434,1716238932.693423000,,
1199,810397,1716238932.693599000,,
1201,811718,1716238932.698498000,,
1202,814360,1716238932.698498000,,
1205,815681,1716238932.698991000,,
1207,817002,1716238932.699150000,,
1209,818323,1716238932.699240000,,
1211,819644,1716238932.699354000,,
1213,820965,1716238932.699516000,,
1215,822286,1716238932.700618000,,
1217,823607,1716238932.700767000,,
1219,824928,1716238932.703277000,,
1221,826249,1716238932.703344000,,
1223,827570,1716238932.704164000,,
1225,828891,1716238932.704258000,,
1226,830212,1716238932.704358000,,
1228,831533,1716238932.708596000,,
1230,832854,1716238932.710422000,,
1232,835496,1716238932.710487000,,
1234,836817,1716238932.710628000,,
1236,839459,1716238932.710761000,,
1238,840780,1716238932.710901000,,
1240,842101,1716238932.711015000,,
1242,843422,1716238932.711059000,,
1244,844743,1716238932.713463000,,
1246,846064,1716238932.714545000,,
1247,847385,1716238932.714545000,,
1250,848706,1716238932.714621000,,
1252,850027,1716238932.714779000,,
1254,851348,1716238932.718810000,,
1256,852669,1716238932.723136000,,
1258,855311,1716238932.723202000,,
1260,856632,1716238932.723387000,,
1261,857953,1716238932.723575000,,
1263,859274,1716238932.723670000,,
1265,860595,1716238932.723735000,,
1267,861916,1716238932.723899000,,
1269,863237,1716238932.724005000,,
1271,864558,1716238932.724060000,,
1273,865879,1716238932.726017000,,
1275,867200,1716238932.726099000,,
1277,868521,1716238932.727513000,,
1279,869842,1716238932.727613000,,
1281,871163,1716238932.727660000,,
1283,872484,1716238932.728278000,,
1285,873805,1716238932.734295000,,
1287,876447,1716238932.735448000,,
1289,877768,1716238932.735515000,,
1290,879089,1716238932.735598000,,
1292,880410,1716238932.735736000,,
1293,881731,1716238932.735842000,,
1295,883052,1716238932.735967000,,
1296,884373,1716238932.736042000,,
1298,885694,1716238932.736165000,,
1299,887015,1716238932.737440000,,
1301,888336,1716238932.737558000,,
1302,889657,1716238932.737622000,,
1304,890978,1716238932.737712000,,
1305,892299,1716238932.737922000,,
1307,893620,1716238932.738526000,,
1308,894941,1716238932.743777000,,
1310,897583,1716238932.745143000,,
1311,898904,1716238932.746004000,,
1313,901546,1716238932.746310000,,
1315,904188,1716238932.746409000,,
1316,905509,1716238932.746638000,,
1318,906830,1716238932.747046000,,
1319,908151,1716238932.747991000,,
1321,909472,1716238932.748123000,,
1322,910793,1716238932.748191000,,
1324,912114,1716238932.748302000,,
1325,913435,1716238932.748494000,,
1327,914756,1716238932.748561000,,
1328,916077,1716238932.754141000,,
1329,918719,1716238932.754230000,,
1331,920040,1716238932.756806000,,
1332,921361,1716238932.756862000,,
1334,922682,1716238932.757899000,,
1335,924003,1716238932.757946000,,
1337,925324,1716238932.758068000,,
1338,926645,1716238932.758172000,,
1340,927966,1716238932.758265000,,
1341,929287,1716238932.758461000,,
1343,930608,1716238932.758519000,,
1344,931929,1716238932.758999000,,
1346,933250,1716238932.759135000,,
1347,934571,1716238932.759212000,,
1349,935892,1716238932.759398000,,
1350,937213,1716238932.764348000,,
1352,939855,1716238932.765566000,,
1353,941176,1716238932.765664000,,
1355,942497,1716238932.766086000,,
1356,943818,1716238932.766127000,,
1358,945139,1716238932.770697000,,
1360,947781,1716238932.771090000,,
1362,950423,1716238932.771272000,,
1363,951744,1716238932.771291000,,
1364,953065,1716238932.771322000,,
1366,954386,1716238932.771464000,,
1367,955707,1716238932.771603000,,
1369,957028,1716238932.771624000,,
1370,958349,1716238932.774171000,,
1372,959670,1716238932.774375000,,
1373,960991,1716238932.774467000,,
1375,962312,1716238932.774576000,,
1376,963633,1716238932.775789000,,
1378,964954,1716238932.775855000,,
1379,966275,1716238932.777009000,,
1381,967596,1716238932.777136000,,
1382,968917,1716238932.780378000,,
1384,971559,1716238932.781440000,,
1386,974201,1716238932.781541000,,
1387,975522,1716238932.781702000,,
1389,976843,1716238932.781796000,,
1390,978164,1716238932.783115000,,
1392,980806,1716238932.784247000,,
1394,983448,1716238932.785087000,,
1395,984769,1716238932.785117000,,
1397,986090,1716238932.785295000,,
1398,987411,1716238932.785418000,,
1400,988732,1716238932.785555000,,
1401,990053,1716238932.786320000,,
1403,991374,1716238932.786470000,,
1404,992695,1716238932.789951000,,
1406,994016,1716238932.790977000,,
1407,995337,1716238932.791096000,,
1409,996658,1716238932.791196000,,
1410,997979,1716238932.791324000,,
1412,999300,1716238932.791460000,,
1413,1000621,1716238932.791537000,,
1415,1001942,1716238932.793788000,,
1417,1004584,1716238932.793982000,,
1418,1005905,1716238932.794039000,,
1420,1007226,1716238932.794156000,,
1421,1008547,1716238932.795615000,,
1423,1009868,1716238932.795733000,,
1424,1011189,1716238932.795826000,,
1426,1012510,1716238932.795950000,,
1427,1013831,1716238932.796085000,,
1429,1015152,1716238932.796684000,,
1430,1016473,1716238932.796744000,,
1432,1017794,1716238932.798891000,,
1434,1020436,1716238932.800302000,,
1436,1023078,1716238932.801134000,,
1438,1025720,1716238932.801186000,,
1439,1027041,1716238932.801280000,,
1441,1028362,1716238932.803052000,,
1443,1031004,1716238932.806909000,,
1445,1033646,1716238932.808990000,,
1447,1036288,1716238932.809921000,,
1448,1037609,1716238932.810029000,,
1450,1038930,1716238932.810122000,,
1451,1040251,1716238932.810245000,,
1453,1041572,1716238932.810334000,,
1454,1042893,1716238932.810496000,,
1456,1044214,1716238932.810572000,,
1457,1045535,1716238932.810655000,,
1459,1046856,1716238932.811005000,,
1460,1048177,1716238932.811186000,,
1462,1049498,1716238932.811319000,,
1463,1050819,1716238932.811426000,,
1465,1052140,1716238932.811544000,,
1466,1053461,1716238932.811616000,,
1467,1054782,1716238932.811755000,,
1469,1056103,1716238932.812050000,,
1470,1057424,1716238932.812154000,,
1472,1058745,1716238932.815898000,,
1473,1060066,1716238932.816029000,,
1475,1061387,1716238932.818984000,,
1477,1064029,1716238932.819129000,,
1478,1065350,1716238932.819243000,,
1480,1066671,1716238932.819359000,,
1481,1067992,1716238932.819504000,,
1483,1069313,1716238932.820396000,,
1484,1070634,1716238932.820477000,,
1486,1071955,1716238932.820597000,,
1487,1073276,1716238932.820734000,,
1489,1074597,1716238932.820825000,,
1490,1075918,1716238932.820958000,,
1492,1077239,1716238932.821039000,,
1493,1078560,1716238932.821219000,,
1495,1079881,1716238932.821387000,,
1496,1081202,1716238932.821529000,,
1498,1082523,1716238932.821609000,,
1499,1083844,1716238932.821733000,,
1501,1085165,1716238932.821841000,,
1502,1086486,1716238932.822030000,,
1504,1087807,1716238932.825229000,,
1505,1089128,1716238932.826156000,,
1507,1090449,1716238932.828316000,,
1509,1093091,1716238932.828938000,,
1510,1094412,1716238932.829178000,,
1512,1095733,1716238932.829319000,,
1513,1097054,1716238932.829476000,,
1515,1098375,1716238932.829527000,,
1516,1099696,1716238932.830908000,,
1518,1102338,1716238932.831051000,,
1519,1103659,1716238932.831175000,,
1521,1104980,1716238932.831227000,,
1522,1106301,1716238932.831425000,,
1524,1107622,1716238932.831552000,,
1525,1108943,1716238932.831603000,,
1527,1110264,1716238932.831715000,,
1528,1111585,1716238932.831868000,,
1530,1112906,1716238932.831979000,,
1531,1114227,1716238932.831992000,,
1533,1115548,1716238932.832188000,,
1534,1116869,1716238932.832307000,,
1536,1118190,1716238932.835567000,,
1538,1120832,1716238932.837738000,,
1539,1122153,1716238932.837783000,,
1541,1123474,1716238932.839020000,,
1542,1124795,1716238932.839078000,,
1544,1126116,1716238932.839216000,,
1545,1127437,1716238932.839298000,,
1547,1128758,1716238932.840999000,,
1548,1130079,1716238932.841044000,,
1549,1131400,1716238932.841126000,,
1551,1132721,1716238932.841285000,,
1552,1134042,1716238932.842155000,,
1554,1135363,1716238932.842235000,,
1555,1136684,1716238932.842350000,,
1557,1138005,1716238932.842450000,,
1558,1139326,1716238932.842573000,,
1560,1140647,1716238932.842719000,,
1561,1141968,1716238932.842835000,,
1563,1143289,1716238932.842917000,,
1564,1144610,1716238932.843060000,,
1566,1145931,1716238932.843145000,,
1567,1147252,1716238932.843603000,,
1569,1148573,1716238932.843848000,,
1570,1149894,1716238932.844900000,,
1572,1151215,1716238932.845059000,,
1573,1152536,1716238932.846988000,,
1575,1155178,1716238932.848316000,,
1576,1156499,1716238932.849654000,,
1578,1159141,1716238932.849825000,,
1579,1160462,1716238932.850876000,,
1581,1161783,1716238932.851002000,,
1582,1163104,1716238932.851112000,,
1584,1164425,1716238932.851205000,,
1585,1165746,1716238932.851286000,,
1587,1167067,1716238932.851455000,,
1588,1168388,1716238932.852875000,,
1590,1169709,1716238932.852973000,,
1591,1171030,1716238932.853112000,,
1593,1172351,1716238932.853222000,,
1594,1173672,1716238932.853364000,,
1596,1174993,1716238932.853496000,,
1597,1176314,1716238932.853589000,,
1599,1177635,1716238932.853690000,,
1600,1178956,1716238932.853895000,,
1602,1180277,1716238932.854078000,,
1603,1181598,1716238932.854633000,,
1605,1182919,1716238932.854775000,,
1606,1184240,1716238932.856028000,,
1608,1185561,1716238932.857947000,,
1610,1188203,1716238932.859127000,,
1611,1189524,1716238932.859299000,,
1613,1190845,1716238932.859417000,,
1614,1192166,1716238932.859426000,,
1616,1193487,1716238932.859658000,,
1617,1194808,1716238932.860608000,,
1619,1196129,1716238932.860733000,,
1620,1197450,1716238932.860831000,,
1622,1198771,1716238932.861000000,,
1623,1200092,1716238932.861128000,,
1625,1201413,1716238932.861522000,,
1626,1202734,1716238932.863254000,,
1628,1204055,1716238932.863323000,,
1629,1205376,1716238932.863499000,,
1631,1206697,1716238932.863629000,,
1632,1208018,1716238932.863781000,,
1634,1209339,1716238932.863882000,,
1635,1210660,1716238932.863982000,,
1637,1211981,1716238932.864154000,,
1638,1213302,1716238932.864246000,,
1639,1214623,1716238932.864247000,,
1641,1215944,1716238932.864453000,,
1643,1217265,1716238932.865904000,,
1644,1218586,1716238932.866030000,,
1646,1219907,1716238932.866595000,,
1647,1221228,1716238932.866751000,,
1649,1222549,1716238932.869075000,,
1651,1225191,1716238932.869140000,,
1652,1226512,1716238932.869222000,,
1654,1227833,1716238932.870384000,,
1655,1229154,1716238932.870490000,,
1657,1230475,1716238932.870587000,,
1658,1231796,1716238932.870720000,,
1660,1233117,1716238932.870779000,,
1661,1234438,1716238932.870903000,,
1663,1235759,1716238932.871137000,,
1664,1237080,1716238932.872562000,,
1666,1238401,1716238932.872704000,,
1667,1239722,1716238932.872792000,,
1669,1241043,1716238932.872974000,,
1670,1242364,1716238932.873759000,,
1672,1243685,1716238932.873899000,,
1673,1245006,1716238932.874041000,,
1675,1246327,1716238932.874130000,,
1676,1247648,1716238932.874251000,,
1678,1248969,1716238932.874335000,,
1679,1250290,1716238932.874471000,,
1681,1251611,1716238932.874603000,,
1682,1252932,1716238932.876507000,,
1684,1254253,1716238932.876598000,,
1685,1255574,1716238932.876691000,,
1687,1256895,1716238932.876866000,,
1688,1258216,1716238932.878320000,,
1690,1260858,1716238932.879530000,,
1691,1262179,1716238932.879603000,,
1693,1263500,1716238932.879783000,,
1694,1264821,1716238932.880877000,,
1696,1266142,1716238932.881085000,,
1697,1267463,1716238932.881233000,,
1699,1270105,1716238932.881453000,,
1700,1271426,1716238932.881556000,,
1702,1272747,1716238932.881647000,,
1703,1274068,1716238932.881753000,,
1705,1275389,1716238932.882436000,,
1706,1276710,1716238932.882597000,,
1708,1278031,1716238932.882719000,,
1709,1279352,1716238932.882825000,,
1711,1280673,1716238932.884427000,,
1713,1283315,1716238932.884586000,,
1714,1284636,1716238932.884671000,,
1716,1285957,1716238932.884774000,,
1717,1287278,1716238932.884842000,,
1719,1288599,1716238932.886431000,,
1720,1289920,1716238932.886450000,,
1722,1291241,1716238932.886536000,,
1723,1292562,1716238932.886668000,,
1725,1293883,1716238932.887278000,,
1726,1295204,1716238932.887412000,,
1729,1296525,1716238932.888635000,,
1730,1297846,1716238932.889543000,,
1732,1299167,1716238932.889761000,,
1733,1300488,1716238932.891270000,,
1735,1301809,1716238932.891365000,,
1736,1303130,1716238932.891492000,,
1738,1304451,1716238932.891638000,,
1739,1305772,1716238932.891688000,,
1741,1307093,1716238932.891816000,,
1742,1308414,1716238932.892048000,,
1744,1309735,1716238932.892060000,,
1745,1311056,1716238932.892271000,,
1747,1312377,1716238932.892385000,,
1748,1313698,1716238932.892516000,,
1750,1315019,1716238932.892569000,,
1751,1316340,1716238932.892833000,,
1753,1318982,1716238932.894248000,,
1754,1320303,1716238932.894785000,,
1756,1321624,1716238932.894936000,,
1757,1322945,1716238932.895036000,,
1759,1324266,1716238932.895194000,,
1760,1325587,1716238932.895379000,,
